기준월,사업장명,사업자등록번호,가입상태코드,가입자수,신규취득자수,상실가입자수,당월고지금액,적용일자,재등록일자,탈퇴일자,사업장업종코드명,사업장업종코드,사업장형태구분코드,시도코드,매칭_임금체불_사업장명,매칭_단계,체불공개구분,체불액
2025-09,성보건업(주),113812,1,6,0,0,1790800,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-10,성보건업(주),113812,1,7,1,0,2012100,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-11,성보건업(주),113812,1,7,0,0,2012100,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2025-12,성보건업(주),113812,1,7,0,1,2012100,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2026-01,성보건업(주),113812,1,6,0,0,1669120,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2026-03,성보건업(주),113812,1,6,0,0,1761840,1992-08-11,,,유리 및 창호 공사업,452102,1,11,성보건업(주),1단계_이름일치_시군구일치,2025년 1차,"40,798,282"
2020-07,대경건설주식회사,113815,1,4,0,0,337120,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2020-08,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2020-09,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2020-10,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2020-11,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2020-12,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-01,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-02,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-03,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-04,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-05,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-06,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-07,대경건설주식회사,113815,1,4,0,0,425960,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-08,대경건설주식회사,113815,1,4,0,0,725760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-09,대경건설주식회사,113815,1,4,0,0,725760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-10,대경건설주식회사,113815,1,4,0,0,725760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-11,대경건설주식회사,113815,1,4,0,0,725760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2021-12,대경건설주식회사,113815,1,4,0,0,725760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-01,대경건설주식회사,113815,1,4,0,0,725760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-02,대경건설주식회사,113815,1,4,0,0,725760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-03,대경건설주식회사,113815,1,5,1,0,905760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-04,대경건설주식회사,113815,1,5,0,0,905760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-05,대경건설주식회사,113815,1,5,0,0,905760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-06,대경건설주식회사,113815,1,5,0,0,905760,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-07,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-08,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-09,대경건설주식회사,113815,1,4,0,0,532400,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-10,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2022-12,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-01,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-02,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-03,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-04,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-05,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-06,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-07,대경건설주식회사,113815,1,5,0,0,938700,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-08,대경건설주식회사,113815,1,5,0,0,1024200,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-09,대경건설주식회사,113815,1,5,0,0,1024200,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-10,대경건설주식회사,113815,1,5,0,0,1024200,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-11,대경건설주식회사,113815,1,5,0,0,1024200,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-12,대경건설주식회사,113815,1,5,0,1,1024200,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-01,대경건설주식회사,113815,1,4,0,0,713520,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-02,대경건설주식회사,113815,1,4,0,0,713520,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-03,대경건설주식회사,113815,1,4,0,0,713520,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-04,대경건설주식회사,113815,1,4,0,0,713520,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-05,대경건설주식회사,113815,1,4,0,0,713520,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-06,대경건설주식회사,113815,1,4,0,0,713520,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-07,대경건설주식회사,113815,1,4,0,0,713520,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-08,대경건설주식회사,113815,1,4,0,0,532400,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-09,대경건설주식회사,113815,1,4,0,0,532400,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-10,대경건설주식회사,113815,1,4,0,0,532400,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-11,대경건설주식회사,113815,1,4,0,1,532400,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2024-12,대경건설주식회사,113815,1,3,0,0,399300,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-01,대경건설주식회사,113815,1,3,0,0,399300,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-02,대경건설주식회사,113815,1,3,0,0,399300,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-03,대경건설주식회사,113815,1,3,0,0,399300,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-04,대경건설주식회사,113815,1,3,0,0,399300,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-05,대경건설주식회사,113815,1,3,0,0,399300,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-06,대경건설주식회사,113815,1,3,0,0,399300,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-07,대경건설주식회사,113815,1,3,0,0,399300,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-08,대경건설주식회사,113815,1,3,0,0,398220,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-09,대경건설주식회사,113815,1,3,0,0,398220,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-10,대경건설주식회사,113815,1,3,0,0,398220,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-11,대경건설주식회사,113815,1,3,0,0,398220,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2025-12,대경건설주식회사,113815,1,3,0,0,398220,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2026-01,대경건설주식회사,113815,1,3,0,0,398220,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2026-03,대경건설주식회사,113815,1,3,0,0,420360,2002-11-01,,,유리 및 창호 공사업,452102,1,47,대경건설,2단계_이름일치_시도일치,2023년 1차,"80,761,050"
2023-01,구로구청 (2022 하천 유지관리),113830,2,0,0,0,0,2022-03-01,,2022-12-01,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2023-03,구로구청 (2022년 산림병해충방제사업),113830,2,0,0,0,0,2022-03-02,,2022-12-31,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2022-04,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,1,9,9,1,976860,2022-04-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2022-05,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,1,10,2,0,1085400,2022-04-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2022-06,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,1,11,1,0,1193940,2022-04-01,,,비주거용 건물 임대업(점포   자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2022-07,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,1,11,0,0,1193940,2022-04-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2022-08,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,1,12,1,0,1302480,2022-04-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2022-10,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,1,15,0,1,1628100,2022-04-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2022-12,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,1,14,0,14,1519560,2022-04-01,,,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2023-05,구로구청 (2022년 서울형뉴딜 아동돌봄교사),113830,2,0,0,0,0,2022-04-01,,2022-12-01,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2023-01,구로구청 (2022년 하수시설물 유지관리),113830,2,0,0,0,0,2022-03-01,,2022-12-01,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2025-07,구로구청 (개봉3동 청소년공부방 기간제근로자),113830,2,0,0,0,0,2023-06-01,,2025-06-01,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2025-01,구로구청 (구로구 교통유발부담금 업무보조원),113830,2,0,0,1,0,2024-01-15,,2024-12-14,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2025-04,구로구청 (무급휴직 근로자 고용유지지원금 지원단),113830,2,0,0,0,0,2023-04-03,,2025-02-28,비주거용 건물 임대업(점포  자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
2022-06,구로구청 (미취업청년 취업장려금 지원사업),113830,2,0,0,2,0,2022-03-14,,2022-06-11,비주거용 건물 임대업(점포   자기땅),701201,1,11,e-어도참치구로구청점,3단계_이름포함_시군구일치,2024년 1차,"61,768,178"
