자료생성년월,사업장명,사업자등록번호,사업장가입상태코드 1 등록 2 탈퇴,우편번호,사업장지번상세주소,사업장도로명상세주소,고객법정동주소코드,고객행정동주소코드,법정동주소광역시도코드,법정동주소광역시시군구코드,법정동주소광역시시군구읍면동코드,사업장형태구분코드 1 법인 2 개인,사업장업종코드,사업장업종코드명,적용일자,재등록일자,탈퇴일자,가입자수,당월고지금액,신규취득자수,상실가입자수,매칭_임금체불_사업장명,매칭_단계
2024-08,주식회사대정산업,631870,2,50879,경상남도 김해시 주촌면,경상남도 김해시 주촌면 이노비즈로,4825032023,4825000023,48,250,320,1,269904,비금속광물 분쇄물 생산업,2021-07-29,,2024-01-01,0,0,0,0,대정산업,2단계_이름일치_시도일치
2024-08,주식회사더이룸,568860,2,10106,경기도 김포시 북변동,경기도 김포시 북변중로65번길,4157010100,4157051000,41,570,101,1,741400,경영 컨설팅업,2022-01-01,,2024-07-19,0,0,0,0,주식회사더이룸,2단계_이름일치_시도일치
2024-08,(주)하늘건설,529880,1,56171,전북특별자치도 정읍시 수성동,전북특별자치도 정읍시 수성4로,5218010100,5218051000,52,180,101,1,452200,그 외 기타 건축 마무리 공사업,2022-08-21,,,3,487160,1,0,하늘건설,2단계_이름일치_시도일치
2024-08,（주）맑은누리/일용/한신포차 인천운서역점 인터리어공사,129862,2,22376,인천광역시 중구 운서동,인천광역시 중구 햇내로,2811014700,2811062800,28,110,147,1,452106,도배  실내 장식 및 내장 목공사업,2023-07-18,,2023-08-23,0,0,0,0,한신포차,4단계_이름포함_시도일치
2024-08,구로구청(2024년 사업체조사),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153053000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2024-02-13,,2024-04-05,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2024-08,구로구청(2024년 광업제조업조사),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153053000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2024-06-17,,2024-07-31,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2024-07,태흥설비(주),112814,2,08741,서울특별시 관악구 봉천동,서울특별시 관악구 솔밭로,1162010100,1162057000,11,620,101,1,452101,미장  타일 및 방수 공사업,2001-08-01,,2024-06-01,0,0,0,0,태흥설비(주),1단계_이름일치_시군구일치
2024-07,우석기전주식회사,389880,2,34882,대전광역시 중구 태평동,대전광역시 중구 동서대로,3014011400,3014068000,30,140,114,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2017-11-01,,2024-06-05,3,1266820,0,3,우석기전주식회사,1단계_이름일치_시군구일치
2024-07,아트스탁주식회사,241880,1,04790,서울특별시 성동구 성수동1가,서울특별시 성동구 성수일로,1120011400,1120000000,11,200,114,1,523951,예술품 및 골동품 소매업,2019-12-01,,,3,880640,0,2,아트스탁주식회사,1단계_이름일치_시군구일치
2024-06,(유)대광건설,418812,1,55432,전북특별자치도 진안군 진안읍,전북특별자치도 진안군 진안읍 진장로,5272025021,5272025021,52,720,250,1,452111,시설물 유지관리 공사업,2008-04-12,,,4,716400,2,0,대광건설,2단계_이름일치_시도일치
2024-06,주식회사엔탑커뮤니케이션,105875,2,04094,서울특별시 마포구 신수동,서울특별시 마포구 서강로,1144011100,1144063000,11,440,111,1,722000,응용 소프트웨어 개발 및 공급업,2011-01-01,,2024-02-13,0,0,0,0,주식회사엔탑커뮤니케이션,1단계_이름일치_시군구일치
2024-06,농업회사법인주식회사한터울,127863,2,54026,전북특별자치도 군산시 장미동,전북특별자치도 군산시 동령길,5213012000,5213053000,52,130,120,1,242901,접착제 및 젤라틴 제조업,2016-01-01,2019-05-15,2024-05-21,0,0,0,0,농업회사법인(주)한터울,1단계_이름일치_시군구일치
2024-06,주식회사 라인건축,157810,2,04597,서울특별시 중구 신당동,서울특별시 중구 다산로,1114016200,1114063500,11,140,162,1,452106,도배  실내 장식 및 내장 목공사업,2018-12-01,2019-01-01,2024-04-20,0,0,0,0,(주)종합건축사사무소라인건축,4단계_이름포함_시도일치
2024-06,주식회사 엠마트,697870,2,08753,서울특별시 관악구 신림동,서울특별시 관악구 봉천로12길,1162010200,1162057500,11,620,102,1,511119,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,2019-07-16,,2021-03-02,0,0,0,0,주식회사엠마트,1단계_이름일치_시군구일치
2024-05,명인엠에스(주),225811,2,08304,서울특별시 구로구 구로동,서울특별시 구로구 구로중앙로,1153010200,1153000000,11,530,102,1,999999,BIZ_NO미존재사업장,2005-01-12,,2024-04-01,0,0,0,1,명인엠에스(주),1단계_이름일치_시군구일치
2024-05,주식회사에스에이,866870,1,31156,충청남도 천안시 서북구 불당동,충청남도 천안시 서북구 불당25로,4413310800,4413356700,44,133,108,1,451105,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,2022-03-11,,,3,1181140,0,1,에스에이치테크콥,3단계_이름포함_시군구일치
2024-05,(주)에이치아이마케팅,555860,1,03188,서울특별시 종로구 서린동,서울특별시 종로구 청계천로,1111012300,1111061000,11,110,123,1,741400,경영 컨설팅업,2023-01-01,,,3,1519460,0,1,에스엘에이치아이(SLHI)마케팅,4단계_이름포함_시도일치
2024-05,탑스물류(주),610812,2,49273,부산광역시 서구 암남동,부산광역시 서구 원양로,2614012400,2614068000,26,140,124,1,630102,수상 화물 취급업,1998-05-10,,2024-05-02,0,0,0,0,탑스물류(주),1단계_이름일치_시군구일치
2024-04,(주)리더스개발,506815,1,37761,경상북도 포항시 남구 상도동,경상북도 포항시 남구 중흥로,4711110100,4711151000,47,111,101,1,702003,비주거용 부동산 관리업,2006-12-01,2019-01-01,,3,754280,0,1,(주)리더스개발,1단계_이름일치_시군구일치
2024-04,태광테크주식회사,140812,2,15434,경기도 안산시 단원구 원시동,경기도 안산시 단원구 동산로,4127310500,4127357000,41,273,105,1,292903,주형 및 금형 제조업,2007-04-01,,2024-04-01,0,0,0,0,태광테크,2단계_이름일치_시도일치
2024-04,주식회사효원에스디,138814,2,14047,경기도 안양시 동안구 비산동,경기도 안양시 동안구 평촌대로,4117310100,4117354600,41,173,101,1,452104,배관 및 냉ㆍ난방 공사업,2008-01-11,,2024-04-02,0,0,0,2,(주)효원에스디,1단계_이름일치_시군구일치
2024-04,주식회사 턴투,113864,2,37112,경상북도 상주시 함창읍,경상북도 상주시 함창읍 영동길,4725025022,4725000 22,47,250,250,1,291902,산업용 냉장 및 냉동장비 제조업,2011-04-25,,2024-02-16,0,0,0,0,주식회사턴투,1단계_이름일치_시군구일치
2024-04,(주)레이징,631880,2,04784,서울특별시 성동구 성수동2가,서울특별시 성동구 성수이로,1120011500,1120000000,11,200,115,1,741400,경영 컨설팅업,2016-05-01,,2023-07-01,0,0,0,0,(주)레이징,1단계_이름일치_시군구일치
2024-04,주식회사여수온천리조트,303817,2,59632,전라남도 여수시 봉계동,전라남도 여수시 봉계대곡길,4613013900,4613081000,46,130,139,1,702001,부동산 중개 및 대리업,2016-10-05,2022-01-03,2023-12-14,0,0,0,0,주식회사여수온천리조트,1단계_이름일치_시군구일치
2024-04,제이케이주식회사,579880,2,54554,전북특별자치도 익산시 부송동,전북특별자치도 익산시 무왕로,5214013400,5214069000,52,140,134,1,741400,경영 컨설팅업,2022-11-01,,2024-04-01,0,0,0,2,제이케이석재,3단계_이름포함_시군구일치
2024-03,(주)태성유통,135815,2,17074,경기도 용인시 기흥구 보라동,경기도 용인시 기흥구 민속촌로11번길,4146310500,4146353500,41,463,105,1,513330,비누 및 세정제 도매업,2002-07-01,,2021-04-15,0,0,0,0,(주)태성유통,1단계_이름일치_시군구일치
2024-03,(주)아이티버스,214884,2,13595,경기도 성남시 분당구 수내동,경기도 성남시 분당구 백현로,4113510200,4113552000,41,135,102,1,999999,BIZ_NO미존재사업장,2009-09-02,,2022-01-01,0,0,0,0,"주식회사아이티버스(ITVERSCO.,LTD)",2단계_이름일치_시도일치
2024-03,(주)나눔엔지니어링,123863,1,13908,경기도 안양시 만안구 석수동,경기도 안양시 만안구 삼막로,4117110200,4117161100,41,171,102,1,999999,BIZ_NO미존재사업장,2012-05-04,,,3,763260,0,1,(주)나눔엔지니어링,1단계_이름일치_시군구일치
2024-03,주식회사드림월드,207819,2,08591,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1154510100,1154551000,11,545,101,1,172902,그 외 기타 분류 안된 섬유제품 제조업,2020-06-01,,2024-02-24,3,737720,0,3,주식회사드림월드,1단계_이름일치_시군구일치
2024-03,주식회사신동건설-(일용)154kV진주S/SGIS화변전기기기초및송전전력구공사중철근콘크리트공사,763870,2,52782,경상남도 진주시 상대동,경상남도 진주시 도동로135번길,4817011900,4817067300,48,170,119,1,452103,보링  그라우팅 및 관정 공사업,2022-02-01,,2023-09-01,0,0,0,0,주식회사신동건설,4단계_이름포함_시도일치
2024-02,누리전기주식회사,127818,2,06211,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1168010100,1168065000,11,680,101,1,452104,배관 및 냉ㆍ난방 공사업,2003-09-15,,2020-11-05,0,0,0,0,누리전기주식회사,1단계_이름일치_시군구일치
2024-02,(주)굿팜코리아,729860,2,13112,경기도 성남시 수정구 복정동,경기도 성남시 수정구 복정로106번길,4113110700,4113154000,41,131,107,1,522020,육류 소매업,2017-12-01,,2024-02-20,0,0,0,2,팜코리아농업회사법인주식회사,4단계_이름포함_시도일치
2024-02,(주)현진건설,104880,1,17367,경기도 이천시 관고동,경기도 이천시 경충대로2716번길,4150010200,4150053000,41,500,102,1,452102,유리 및 창호 공사업,2018-10-02,,,3,651420,0,2,현진건설-건설업본사,4단계_이름포함_시도일치
2024-02,주식회사에프에스,294810,2,10402,경기도 고양시 일산동구 장항동,경기도 고양시 일산동구 정발산로,4128510400,4128559000,41,285,104,1,512287,기타 가공식품 도매업,2019-08-01,2024-01-01,2024-02-01,0,0,0,0,(주)청우에프에스씨,4단계_이름포함_시도일치
2024-02,구로구청(학습지원센터),113830,2,08284,서울특별시 구로구 구로동,서울특별시 구로구 가마산로,1153010200,1153051000,11,530,102,1,701201,비주거용 건물 임대업(점포  자기땅),2021-06-01,2023-03-02,2023-10-20,0,0,0,0,e-어도참치구로구청점,3단계_이름포함_시군구일치
2024-02,주식회사 에프에스씨,742870,1,13992,경기도 안양시 만안구 안양동,경기도 안양시 만안구 만안로,4117110100,4117151000,41,171,101,1,552301,제과점업,2022-10-01,,,4,824940,3,0,(주)청우에프에스씨,4단계_이름포함_시도일치
2024-02,씨엔에스주식회사(청라IHP이지움),410860,1,22771,인천광역시 서구 청라동,인천광역시 서구 파랑로,2826012200,2826053600,28,260,122,1,452131,기타 옥외 시설물 축조관련 전문공사업,2023-06-26,,,3,634500,1,1,(주)대신씨엔에스,4단계_이름포함_시도일치
2024-01,주식회사동양건설,652870,1,14548,경기도 부천시 원미구 중동,경기도 부천시 원미구 중동로254번길,4119210800,4119263000,41,192,108,1,451102,주거용 건물 건설업,2022-08-11,,,3,972360,0,2,(주)동양건설,2단계_이름일치_시도일치
2024-01,정명산업주식회사-(일용)23년 소각로 철거 및 폐기물 선별장 보완공사,596880,2,53261,경상남도 거제시 장평동,경상남도 거제시 장평3로,4831010800,4831057000,48,310,108,1,452117,건물 및 구축물 해체 공사업,2023-08-09,,2024-01-01,0,0,0,0,정명산업,4단계_이름포함_시도일치
2023-12,씨엔에스주식회사,853860,1,16589,경기도 수원시 권선구 세류동,경기도 수원시 권선구 세지로4번길,4111312600,4111353000,41,113,126,1,452200,그 외 기타 건축 마무리 공사업,2016-01-01,,,11,2032340,0,9,(주)대신씨엔에스,4단계_이름포함_시도일치
2023-12,주식회사이케이바스,478810,1,06104,서울특별시 강남구 논현동,서울특별시 강남구 학동로,1168010800,1168052100,11,680,108,1,514393,그 외 기타 건축자재 도매업,2017-02-01,,,3,1065860,0,1,(주)케이바스,4단계_이름포함_시도일치
2023-12,주식회사우영산업개발,222880,2,14977,경기도 시흥시 하상동,경기도 시흥시 연성로,4139012000,4139063000,41,390,120,1,452200,그 외 기타 건축 마무리 공사업,2018-08-01,,2023-11-28,0,0,0,0,주식회사우영산업개발,1단계_이름일치_시군구일치
2023-12,(주)삼성공조,647810,1,14321,경기도 광명시 소하동,경기도 광명시 소하로,4121010400,4121064000,41,210,104,1,452104,배관 및 냉ㆍ난방 공사업,2018-09-04,,,3,1278880,0,1,삼성공조,2단계_이름일치_시도일치
2023-11,(주)케이씨,464870,1,11429,경기도 양주시 은현면,경기도 양주시 은현면 화합로,4163031021,4163031021,41,630,310,1,505001,운송장비용 주유소 운영업,2020-12-01,,,3,554120,0,1,케이씨,2단계_이름일치_시도일치
2023-11,주식회사 더케이미디어,719810,2,03924,서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로56길,1144012700,1144074000,11,440,127,1,921502,일반 영화 및 비디오물 제작업,2020-11-16,,2023-11-21,0,0,0,1,더케이미디어,2단계_이름일치_시도일치
2023-10,케이티아이이앤씨주식회사,209811,1,06302,서울특별시 강남구 도곡동,서울특별시 강남구 논현로28길,1168011800,1168065600,11,680,118,1,742104,기타 엔지니어링 서비스업,1996-06-01,,,3,846080,0,1,케이티아이이앤씨주식회사,1단계_이름일치_시군구일치
2023-10,（사）한국어린이놀이시설협회,204821,2,08594,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1154510100,1154551000,11,545,101,1,999999,BIZ_NO미존재사업장,2012-05-07,,2023-06-05,0,0,0,0,（사）한국어린이놀이시설협회,1단계_이름일치_시군구일치
2023-10,(주)터보마린테크,322880,2,58451,전라남도 영암군 삼호읍,전라남도 영암군 삼호읍 대아로,4683025327,4683025327,46,830,253,1,351103,선박 구성 부분품 제조업,2018-09-01,,2023-09-01,0,0,0,1,(주)터보마린테크,1단계_이름일치_시군구일치
2023-10,(주)진생체인,138880,2,06157,서울특별시 강남구 삼성동,서울특별시 강남구 삼성로95길,1168010500,1168058000,11,680,105,1,512221,기타 산업용 농산물 도매업,2019-08-01,,2023-07-01,0,0,0,1,(주)진생체인,1단계_이름일치_시군구일치
2023-09,남강엘리베이터(주),114814,2,05408,서울특별시 강동구 성내동,서울특별시 강동구 강동대로53길,1174010800,1174066000,11,740,108,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,1988-01-01,,2023-08-26,0,0,0,0,남강엘리베이터(주),2단계_이름일치_시도일치
2023-09,(주)제온스건축,211873,2,13506,경기도 성남시 분당구 야탑동,경기도 성남시 분당구 성남대로916번길,4113510700,4113500000,41,135,107,1,452106,도배  실내 장식 및 내장 목공사업,2003-07-01,,2023-09-19,4,1015820,0,4,(주)제온스건축,1단계_이름일치_시군구일치
2023-09,주식회사에스제이,182870,2,08216,서울특별시 구로구 구로동,서울특별시 구로구 구로중앙로,1153010200,1153053000,11,530,102,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2017-01-01,,2023-05-02,0,0,0,0,에스제이리얼티,4단계_이름포함_시도일치
